rate,IR,totalAsset2023,totalDebt2023,totalEquity2023,revenue2023,operatingIncome2023,earningBeforeTax2023,margin2023,turnover2023,leverage2023,totalAsset2022,totalDebt2022,totalEquity2022,revenue2022,operatingIncome2022,earningBeforeTax2022,margin2022,turnover2022,leverage2022,totalAsset2021,totalDebt2021,totalEquity2021,revenue2021,operatingIncome2021,earningBeforeTax2021,margin2021,turnover2021,leverage2021
BBB,12,1.64E+11,94448312000,69544485000,1.19E+11,3840206000,10305717000,0.087,0.725,2.358,1.39E+11,82845414000,56609317000,1.03E+11,3789929000,9572816000,0.093,0.74,2.463,1.21E+11,72569004000,48021396000,87711769000,2068912000,10666644000,0.122,0.727,2.511
BBB,10,39802950000,28765195000,11037755000,45571346000,1388756000,365001000,0.008,1.145,3.606,40301000000,29632000000,10669000000,44510000000,1032000000,355000000,0.008,1.104,3.777,35218727000,24883283000,10335444000,41511572000,1286427000,891191000,0.021,1.179,3.408
BBB,5,46698646000,21378092000,25320554000,49580565000,3218402000,2395927000,0.048,1.062,1.844,38914128000,15393869000,23520259000,44529781000,373701000,1458746000,0.033,1.144,1.654,44690000000,21640000000,23050000000,29282000000,559000000,1444000000,0.049,0.655,1.939
BBB,12,4.67E+11,1.90E+11,2.77E+11,3.36E+11,22817285083,25479832249,0.076,0.72,1.687,3.43E+11,1.52E+11,1.91E+11,2.01E+11,14781550437,7600933127,0.038,0.586,1.798,1.86E+11,68206034192,1.18E+11,1.06E+11,6616194447,8403419751,0.079,0.57,1.577
BBB,11,27308000000,18564000000,8744000000,47989000000,3381000000,2677000000,0.056,1.757,3.123,33785512000,25115596000,8669916000,40466999000,2627962000,2256739000,0.056,1.198,3.897,29466995000,20992051000,8474944000,36092511000,3018603000,2717690000,0.075,1.225,3.477
BBB,14,37616306000,29114642000,8501664000,1.23E+11,-340648000,-1069383000,-0.009,3.271,4.425,39390422000,28802858000,10587564000,1.42E+11,2779050000,1706774000,0.012,3.618,3.72,42087000000,32774000000,9313000000,1.36E+11,3107000000,2186000000,0.016,3.232,4.519
BBB,7,4.51E+11,2.19E+11,2.32E+11,3.00E+11,10265296884,-10298164964,-0.034,0.665,1.944,3.23E+11,2.22E+11,1.01E+11,3.04E+11,18085152488,5613813048,0.018,0.94,3.189,2.77E+11,1.79E+11,98472074691,2.31E+11,-10525310027,-533052048,-0.002,0.833,2.813
BBB,10,19371563000,13363912000,6007651000,21509196000,421831000,80401000,0.004,1.11,3.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,12,23765805000,12441587000,11324218000,18809702000,2534268000,2155884000,0.115,0.791,2.099,22864774000,13704485000,9160289000,24834607000,624074000,1716846000,0.069,1.086,2.496,11990831000,4378253000,7612578000,14762985000,-95335000,-102486000,-0.007,1.231,1.575
BBB,14,14207700000,3738164000,10469536000,15910971000,74262000,133492000,0.008,1.12,1.357,14913875000,4508831000,10405044000,21203185000,987075000,916185000,0.043,1.422,1.433,16808980000,7055286000,9753694000,20717872000,720109000,668178000,0.032,1.233,1.723
BBB,12,8709721000,3255793000,5453928000,9511362000,227848000,40660000,0.004,1.092,1.597,8678857000,3265588000,5413269000,10213694000,93081000,-48237000,-0.005,1.177,1.603,8049560000,2588055000,5461505000,8719142000,75622000,2721000,0,1.083,1.474
BBB,10,42757329000,28236402000,14520927000,43555604000,1709500000,987256000,0.023,1.019,2.945,41374863000,27592748000,13782115000,42024925000,1181576000,723272000,0.017,1.016,3.002,37070027000,23881862000,13188165000,28645116000,509822000,301724000,0.011,0.773,2.811
BBB,10,22326061000,13711060000,8615001000,25579743000,269000000,219800000,0.009,1.146,2.592,22513422000,14116983000,8396439000,26914970000,459162000,188581000,0.007,1.196,2.681,21299000000,13089000000,8210000000,22612000000,355000000,164000000,0.007,1.062,2.594
BBB,11,42155824000,25221477000,16934347000,86305586000,2019781000,5861576000,0.068,2.047,2.489,0,0,0,0,0,0,0,0,0,36261000000,24267000000,11994000000,67873000000,306000000,188000000,0.003,1.872,3.023
BBB,13,16012608000,6841471000,9171137000,4532341000,364041000,299277000,0.066,0.283,1.746,15202921000,6231948000,8970973000,3739835000,327480000,310027000,0.083,0.246,1.695,12081863000,3371955000,8709908000,4872150000,97771000,76615000,0.016,0.403,1.387
BBB,12,53949980000,39848730000,14101250000,63068680000,2641352000,1150951000,0.018,1.169,3.826,52464600000,39261834000,13202766000,51136780000,1573386000,538493000,0.011,0.975,3.974,37680522000,28855330000,8825192000,50119833000,2772044000,2551287000,0.051,1.33,4.27
BBB,10,24297488000,13516016000,10781472000,29013145000,3777617000,3836418000,0.132,1.194,2.254,19050658000,11583502000,7467156000,14699324000,497976000,199841000,0.014,0.772,2.551,0,0,0,0,0,0,0,0,0
BBB,11,23483000000,14539000000,8944000000,23752000000,876000000,480000000,0.02,1.011,2.626,21327000000,12490000000,8837000000,23886000000,1146000000,667000000,0.028,1.12,2.413,18057000000,9468000000,8589000000,21302000000,-678000000,2622000000,0.123,1.18,2.102
BBB,11,23035000000,16523000000,6512000000,36117000000,2527000000,2041000000,0.057,1.568,3.537,20285000000,15840000000,4445000000,22423000000,607000000,260000000,0.012,1.105,4.564,18225910000,13766359000,4459551000,26182897000,1190137000,959181000,0.037,1.437,4.087
BBB,14,2.31E+12,1.02E+12,1.28E+12,1.94E+12,1.31E+11,2.49E+11,0.129,0.838,1.797,1.86E+12,7.63E+11,1.10E+12,1.68E+12,1.30E+11,1.43E+11,0.085,0.905,1.695,1.45E+12,4.46E+11,1.00E+12,1.27E+12,1.41E+11,2.03E+11,0.159,0.88,1.445
BBB,8,69624568954,27595872033,42028696921,33952242199,2245775452,-1517316749,-0.045,0.488,1.657,76783952864,33207786038,43576166826,40803201331,2757333155,1507328058,0.037,0.531,1.762,73299254939,31099388126,42199866813,27589913370,2639839721,2032070542,0.074,0.376,1.737
BBB,9,11851141000,7426624000,4424517000,8464463000,427278000,105219000,0.012,0.714,2.679,11800827000,7480387000,4320440000,7849969000,361219000,153117000,0.02,0.665,2.731,11554829000,7386625000,4168204000,7021180000,288981000,124167000,0.018,0.608,2.772
BBB,9,11511629000,8030816000,3480813000,14316807000,721678000,523295000,0.037,1.244,3.307,11291768000,7997022000,3294746000,13325650000,1555697000,1544101000,0.116,1.18,3.427,0,0,0,0,0,0,0,0,0
BBB,6,85650473753,31429449500,54221024253,41803052141,4940532433,-7443155059,-0.178,0.488,1.58,88081459096,29151113848,58930345248,46957359252,10787505168,10115432566,0.215,0.533,1.495,72840957215,23821574751,49019382464,35402267064,7184031902,-15140415069,-0.428,0.486,1.486
BBB,9,13088306000,9731940000,3356366000,29985517000,1211682000,918509000,0.031,2.291,3.9,11993910000,10803850000,1190060000,29818374000,-106615000,-345661000,-0.012,2.486,10.078,10831000000,9296000000,1535000000,27860000000,-440000000,-578000000,-0.021,2.572,7.056
BBB,9,1.00E+12,6.19E+11,3.86E+11,2.12E+11,21404935088,12763304653,0.06,0.211,2.605,8.68E+11,4.91E+11,3.78E+11,1.43E+11,1552325492,-12983265323,-0.091,0.165,2.299,8.42E+11,4.55E+11,3.86E+11,2.36E+11,30731092865,10634874467,0.045,0.281,2.179
BBB,11,32151958000,21795322000,10356636000,47502703000,1231636000,493223000,0.01,1.477,3.104,29427390000,19518933000,9908457000,48101849000,2008496000,1768634000,0.037,1.635,2.97,24297000000,15914000000,8383000000,47235000000,2195000000,2008000000,0.043,1.944,2.898
BBB,10,1.67E+11,1.28E+11,38138173000,52601308000,4372139000,5215930000,0.099,0.316,4.366,1.54E+11,1.21E+11,33813448000,47855703000,4426317000,3834434000,0.08,0.31,4.568,1.26E+11,95655325000,30451751000,42667222000,6516165000,7176796000,0.168,0.338,4.141
BBB,8,61491982000,23052238000,38439744000,23700540000,1861160000,2046033000,0.086,0.385,1.6,62429497000,24557208000,37872289000,33608378000,2924992000,2810588000,0.084,0.538,1.648,60497835000,25515548000,34982287000,17271144000,1124653000,10354089000,0.6,0.285,1.729
BBB,2,32009004000,21664887000,10344117000,35504371000,526990000,350048000,0.01,1.109,3.094,0,0,0,0,0,0,0,0,0,26675000000,17266000000,9409000000,20555000000,1797000000,2307000000,0.112,0.771,2.835
BBB,5,1.98E+11,90352233544,1.08E+11,47687929129,4895328861,-328730358,-0.007,0.241,1.839,1.84E+11,1.15E+11,69353166571,44318854365,8025839545,10783796121,0.243,0.241,2.651,1.11E+11,56354166425,54576411274,31695276595,4185147530,7090680758,0.224,0.286,2.033
BBB,12,70492063545,22644921704,47847141841,47497623102,6379656267,-1025776689,-0.022,0.674,1.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,10,4.03E+11,2.91E+11,1.13E+11,3.36E+11,79925000000,65876000000,0.196,0.833,3.579,2.40E+11,1.80E+11,60044000000,1.67E+11,30736000000,19696000000,0.118,0.697,3.992,1.23E+11,78647000000,44786000000,67959000000,9897000000,11636000000,0.171,0.551,2.756
BBB,10,21735000000,14970000000,6765000000,44062000000,177000000,378000000,0.009,2.027,3.213,21168000000,14750000000,6418000000,34362000000,81000000,97000000,0.003,1.623,3.298,18041000000,11603000000,6438000000,32168000000,265000000,311000000,0.01,1.783,2.802
BBB,8,30754963000,21082626000,9672337000,27469798000,1909852000,1292798000,0.047,0.893,3.18,22501627000,13949595000,8552032000,27898047000,1595569000,1316763000,0.047,1.24,2.631,20062480000,12659391000,7403089000,31344749000,3037689000,2897882000,0.092,1.562,2.71
BBB,12,17453670000,12934386000,4519284000,31204771000,2055681000,1540831000,0.049,1.788,3.862,10071693000,6790089000,3281604000,24256072000,1783779000,1415268000,0.058,2.408,3.069,8627000000,6555000000,2072000000,13293000000,715000000,689000000,0.052,1.541,4.164
BBB,9,5.85E+11,4.66E+11,1.19E+11,5.48E+11,26289457000,17112579000,0.031,0.937,4.916,6.07E+11,5.22E+11,84381186000,4.31E+11,-15306561000,-31381786000,-0.073,0.711,7.188,5.45E+11,4.25E+11,1.20E+11,3.44E+11,13451928000,9030243000,0.026,0.631,4.547
BBB,12,20264499000,12361581000,7902918000,74645127000,673551000,547476000,0.007,3.684,2.564,18842514000,11384580000,7457934000,67074007000,246537000,270315000,0.004,3.56,2.527,17118537000,9914455000,7204082000,79562453000,154904000,956577000,0.012,4.648,2.376
BBB,7,40891452000,25297299000,15594153000,82421914000,1960092000,1481540000,0.018,2.016,2.622,39038000000,23082000000,15956000000,92710000000,2057000000,1839000000,0.02,2.375,2.447,37866000000,22161000000,15705000000,72096000000,1248000000,1080000000,0.015,1.904,2.411
BBB,14,33304080000,13086608000,20217472000,30999666000,1834036000,1307155000,0.042,0.931,1.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,9,70426000000,42178000000,28248000000,1.16E+11,4255000000,3286000000,0.028,1.645,2.493,80150000000,53653000000,26497000000,1.27E+11,4108000000,2746000000,0.022,1.585,3.025,68979000000,44481000000,24498000000,94475000000,3143000000,2369000000,0.025,1.37,2.816
BBB,11,18836487000,13122821000,5713666000,20756580000,2049742000,34285000,0.002,1.102,3.297,0,0,0,0,0,0,0,0,0,21087740000,14496316000,6591424000,13887311000,1187438000,185371000,0.013,0.659,3.199
BBB,14,55434151000,4882986000,50551165000,22487088000,-780130000,309426000,0.014,0.406,1.097,57552194000,7257425000,50294769000,25036626000,1685446000,4155977000,0.166,0.435,1.144,60643690000,13709288000,46934402000,58645446000,9768111000,9893122000,0.169,0.967,1.292
BBB,13,26520000000,9623000000,16897000000,6.38E+11,1051000000,784000000,0.001,24.069,1.57,30811000000,14564000000,16247000000,6.86E+11,3983000000,3741000000,0.005,22.25,1.896,28629000000,15164000000,13465000000,4.76E+11,1788000000,2245000000,0.005,16.643,2.126
BBB,14,41418000000,25187000000,16231000000,1.19E+11,3123000000,3264000000,0.027,2.884,2.552,30775000000,17235000000,13540000000,1.12E+11,1815000000,1884000000,0.017,3.654,2.273,22425000000,10644000000,11781000000,65885000000,1892000000,1933000000,0.029,2.938,1.903
BBB,8,1.07E+11,70984266000,36064318000,44630975000,6114645000,3767600000,0.084,0.417,2.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,7,57462000000,27166000000,30296000000,27347000000,4388000000,3285000000,0.12,0.476,1.897,50723000000,23453000000,27270000000,23248000000,2315000000,2480000000,0.107,0.458,1.86,47969000000,22335000000,25634000000,21446000000,3607000000,3653000000,0.17,0.447,1.871
BBB,14,2.49E+11,1.51E+11,97433439000,1.24E+11,12702247000,3314711000,0.027,0.499,2.552,2.17E+11,1.24E+11,92620149000,1.23E+11,21994692000,11555337000,0.094,0.568,2.343,1.76E+11,1.06E+11,69761000000,1.48E+11,19735000000,15422000000,0.104,0.841,2.516
BBB,9,73916000000,42703000000,31213000000,33015000000,3084000000,4032000000,0.122,0.447,2.368,46855000000,34386000000,12469000000,26887000000,1064000000,-3000000,0,0.574,3.758,37423000000,24892000000,12531000000,22444000000,1046000000,745000000,0.033,0.6,2.986
BBB,12,11320291000,7642148000,3678143000,32271512000,2145820000,1503838000,0.047,2.851,3.078,7945794000,6152748000,1793046000,20841004000,871904000,804868000,0.039,2.623,4.431,3427241000,2433086000,994155000,11048116000,81188000,65150000,0.006,3.224,3.447
BBB,13,8754791000,3853451000,4901340000,4174266000,1360607000,1524745000,0.365,0.477,1.786,8528487000,5151892000,3376595000,18140766000,2928000000,2777607000,0.153,2.127,2.526,18989134000,17569724000,1419410000,12764828000,1241054000,1249476000,0.098,0.672,13.378
BBB,14,28067414000,18604593000,9462821000,20932971000,1345675000,663056000,0.032,0.746,2.966,0,0,0,0,0,0,0,0,0,23273000000,14575000000,8698000000,20924000000,1271000000,965000000,0.046,0.899,2.676
BBB,10,14090000000,9961000000,4129000000,25807000000,961000000,475000000,0.018,1.832,3.412,14832000000,10506000000,4326000000,27905000000,619000000,317000000,0.011,1.881,3.429,15802000000,11446000000,4356000000,27156000000,1109000000,1063000000,0.039,1.719,3.628
BBB,1,65618557729,49174210385,16444347344,1.04E+11,5627697721,-35597264060,-0.342,1.588,3.99,94093947351,38401736664,55692210687,1.03E+11,4287385271,3024607362,0.029,1.092,1.69,92004196463,36820979580,55183216883,1.01E+11,3426120278,2571638325,0.025,1.097,1.667
BBB,10,43317816000,32040347000,11277469000,59577438000,1723640000,473076000,0.008,1.375,3.841,35968000000,25153000000,10815000000,46533000000,1370000000,779000000,0.017,1.294,3.326,26176775000,16084315000,10092460000,27180662000,713870000,313123000,0.012,1.038,2.594
BBB,14,2.38E+11,1.04E+11,1.34E+11,89055747000,386469000,3654947000,0.041,0.375,1.772,2.44E+11,1.13E+11,1.31E+11,1.13E+11,41175964000,47422798000,0.42,0.463,1.865,2.46E+11,1.47E+11,98889295000,2.08E+11,8425509000,11967713000,0.058,0.844,2.49
BBB,14,53730000000,26507000000,27223000000,2.26E+11,4961000000,4687000000,0.021,4.207,1.974,39045140000,15731724000,23313416000,1.87E+11,4028157000,3687140000,0.02,4.786,1.675,29905727000,9250783000,20654944000,1.36E+11,2736556000,3394560000,0.025,4.546,1.448
BBB,9,42583589000,25494227000,17089362000,93511213000,2484702000,2051192000,0.022,2.196,2.492,38178000000,22459000000,15719000000,59042000000,1197000000,670000000,0.011,1.546,2.429,44802000000,28338000000,16464000000,68108000000,790000000,2741000000,0.04,1.52,2.721
BBB,10,24104009000,12712406000,11391603000,31635704000,1227201000,1096048000,0.035,1.312,2.116,21074000000,10065000000,11009000000,30119000000,2777000000,2650000000,0.088,1.429,1.914,21398000000,12767000000,8631000000,27573000000,3827000000,3499000000,0.127,1.289,2.479
BBB,6,21949711000,16008759000,5940952000,27914801000,5553100000,4888981000,0.175,1.272,3.695,21826422000,20774450000,1051972000,23258713000,2808367000,2282560000,0.098,1.066,20.748,0,0,0,0,0,0,0,0,0
BBB,9,1.51E+11,1.09E+11,41938092246,1.91E+11,1300007010,-3431357119,-0.018,1.268,3.598,1.51E+11,1.11E+11,40068862057,1.63E+11,95871062,-3491921541,-0.021,1.082,3.769,1.35E+11,92891903398,41689507705,1.39E+11,2056287770,1226126273,0.009,1.034,3.228
BBB,9,21328083000,13701920000,7626163000,35419012000,2478849000,2433331000,0.069,1.661,2.797,11853000000,5999000000,5854000000,33940000000,1856000000,1713000000,0.05,2.863,2.025,11204000000,6790000000,4414000000,30756000000,1771000000,1844000000,0.06,2.745,2.538
BBB,10,3205184000,2093288000,1111896000,92695806000,273591000,227150000,0.002,28.921,2.883,2540000000,1632000000,908000000,1.16E+11,321000000,603000000,0.005,45.652,2.797,2172954000,1759301000,413653000,53723911000,-149900000,67568000,0.001,24.724,5.253
BBB,12,1.08E+11,73457965000,35012951000,82303071000,5086380000,2597518000,0.032,0.759,3.098,1.17E+11,77456696000,39056462000,98506382000,3174617000,547816000,0.006,0.845,2.983,97141865000,63020926000,34120939000,90850167000,2996087000,2007842000,0.022,0.935,2.847
BBB,14,35375000000,23850000000,11525000000,2.05E+11,6080000000,6152000000,0.03,5.798,3.069,25941000000,19202000000,6739000000,1.35E+11,1911000000,1886000000,0.014,5.208,3.849,18014000000,13433000000,4581000000,68789000000,1709000000,1884000000,0.027,3.819,3.932
BBB,11,14265108000,9238960000,5026148000,23931759000,1739889000,1473594000,0.062,1.678,2.838,10607360000,8791952000,1815408000,19194273000,635165000,448224000,0.023,1.81,5.843,10449000000,9056000000,1393000000,14225000000,3000000,35000000,0.002,1.361,7.501
BBB,13,3249862000,2278300000,971562000,46374126000,296233000,247827000,0.005,14.27,3.345,3042000000,2296000000,746000000,70810000000,514000000,500000000,0.007,23.277,4.078,1587540000,1254051000,333489000,71448009000,29394000,13534000,0,45.005,4.76
BBB,10,16460000000,12256000000,4204000000,12762000000,559000000,530000000,0.042,0.775,3.915,16309779000,12226738000,4083041000,9765969000,369248000,129760000,0.013,0.599,3.995,12319527000,10205011000,2114516000,10402550000,440380000,318937000,0.031,0.844,5.826
BBB,14,9.92E+11,6.22E+11,3.69E+11,9.08E+11,25253673267,24028147714,0.026,0.916,2.684,7.46E+11,3.89E+11,3.57E+11,6.46E+11,14545076827,29474012146,0.046,0.865,2.09,8.08E+11,3.91E+11,4.17E+11,4.22E+11,28631156224,36332643447,0.086,0.523,1.938
BBB,6,4.67E+11,2.70E+11,1.97E+11,0,-15147326554,-29877217116,0,0,2.367,4.70E+11,2.39E+11,2.31E+11,0,-16303455665,-18433021662,0,0,2.032,4.87E+11,2.33E+11,2.54E+11,81794091565,-18071441256,-23385966696,-0.286,0.168,1.916
BBB,13,6936812000,6472641000,464171000,3575497000,295398000,21746000,0.006,0.515,14.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,11,10261000000,7172000000,3089000000,41819000000,-2893000000,-3061000000,-0.073,4.076,3.322,14763000000,8272000000,6491000000,52980000000,655000000,683000000,0.013,3.589,2.274,11814000000,5883000000,5931000000,48548000000,605000000,571000000,0.012,4.109,1.992
BBB,8,6489002000,3282687000,3206315000,7503754000,155729000,155297000,0.021,1.156,2.024,7449753000,4381653000,3068100000,10210220000,102738000,259764000,0.025,1.371,2.428,7957820000,5120911000,2836909000,6176634000,107119000,196005000,0.032,0.776,2.805
BBB,12,61929471000,38288351000,23641120000,25703020000,140550000,-879650000,-0.034,0.415,2.62,62723301000,38183636000,24539665000,29711894000,2378492000,1421119000,0.048,0.474,2.556,61354000000,38235000000,23119000000,35416000000,2280000000,1069000000,0.03,0.577,2.654
BBB,11,20372000000,9369000000,11003000000,14285000000,1648000000,1079000000,0.076,0.701,1.851,19629000000,9340000000,10289000000,13466000000,1359000000,982000000,0.073,0.686,1.908,18904298000,9282906000,9621392000,12780267000,1310029000,978325000,0.077,0.676,1.965
BBB,10,24836000000,12872000000,11964000000,23785000000,1252000000,901000000,0.038,0.958,2.076,23763930000,12562902000,11201028000,23045386000,2131304000,2070957000,0.09,0.97,2.122,23527321000,13962631000,9564690000,17914509000,1349605000,1219928000,0.068,0.761,2.46
BBB,12,84319000000,40724000000,43595000000,38628000000,6203000000,12919000000,0.334,0.458,1.934,69365823000,38042776000,31323047000,37328081000,2859650000,2556205000,0.068,0.538,2.215,76581368000,34685680000,41895688000,29635067000,2375499000,1754113000,0.059,0.387,1.828
BBB,14,33482000000,21764000000,11718000000,1.04E+11,2495000000,2247000000,0.022,3.103,2.857,23551608000,13768531000,9783077000,64169373000,1409107000,1423386000,0.022,2.725,2.407,18924000000,10374000000,8550000000,54660000000,1202000000,1188000000,0.022,2.888,2.213
BBB,10,28358741000,21895838000,6462903000,35150592000,1160829000,510028000,0.015,1.239,4.388,29971149000,23949414000,6021735000,31790232000,1081371000,430253000,0.014,1.061,4.977,27670127000,22022780000,5647347000,29592757000,749080000,282826000,0.01,1.069,4.9
BBB,10,33541000000,19992000000,13549000000,39415000000,1574000000,811000000,0.021,1.175,2.476,33903221000,20913520000,12989701000,37345910000,1582657000,688071000,0.018,1.102,2.61,33069366000,20599029000,12470337000,34053320000,987583000,444714000,0.013,1.03,2.652
BBB,7,10634447000,6000505000,4633942000,4860536000,597198000,344493000,0.071,0.457,2.295,9957534000,6230445000,3727089000,6677391000,899174000,559258000,0.084,0.671,2.672,10366492000,7198662000,3167830000,5165283000,783193000,418611000,0.081,0.498,3.272
BBB,14,37750000000,20979000000,16771000000,51867000000,1816000000,717000000,0.014,1.374,2.251,37279000000,21153000000,16126000000,57026000000,2882000000,1993000000,0.035,1.53,2.312,37369000000,22923000000,14446000000,55601000000,2529000000,1854000000,0.033,1.488,2.587
BBB,10,56444770000,38903737000,17541033000,46859926000,-224860000,-1909043000,-0.041,0.83,3.218,55261132000,35811054000,19450078000,49773611000,1026720000,195133000,0.004,0.901,2.841,55737742000,36481192000,19256550000,42428398000,-978741000,378876000,0.009,0.761,2.894
